Accident_Index,Date,Time,Road_Class,Road_Type,Speed_limit,Junction_Detail,Light_Conditions,Weather_Conditions,Road_Surface_Conditions
A201201CP00025,2012-02-15,11:50:00,3,6,30,6,1,1,1
A201201CP00026,2012-02-28,03:44:00,3,6,30,6,4,1,1
A201201CP00027,2012-02-27,18:33:00,3,6,30,3,4,1,1
A201201CP00030,2012-02-26,16:46:00,3,6,30,3,1,1,1
A201201CP00033,2012-02-29,11:45:00,3,6,30,6,1,1,1
A201201CP00034,2012-02-01,11:50:00,3,6,30,3,1,9,1
A201201CP00035,2012-02-20,10:25:00,3,6,30,3,1,1,1
A201201CP00038,2012-02-14,22:16:00,5,6,30,7,4,1,1
A201201CP00042,2012-02-03,18:20:00,5,6,30,7,4,1,1
A201201CP00043,2012-02-04,19:39:00,3,6,30,7,4,3,2
A201201CP00044,2012-02-12,08:05:00,3,6,30,3,4,2,2
A201201CP00046,2012-02-23,15:29:00,5,6,30,3,1,1,1
A201201CP00047,2012-02-10,20:05:00,3,6,30,0,1,1,1
A201201CP00048,2012-02-23,20:00:00,3,6,30,3,4,1,1
A201201CP00050,2012-02-23,08:34:00,5,6,30,3,1,1,2
A201201CP00051,2012-02-17,00:30:00,3,6,30,3,4,1,1
A201201CP00054,2012-02-03,07:06:00,6,6,30,0,5,1,1
A201201CP00055,2012-02-01,19:05:00,5,6,30,3,4,1,1
A201201CP00056,2012-02-04,10:30:00,3,6,30,6,1,8,1
A201201CP00060,2012-03-09,22:04:00,3,6,30,3,4,1,1
A201201CP00061,2012-03-12,15:15:00,3,6,30,3,1,1,1
A201201CP00062,2012-03-20,18:18:00,3,6,30,1,1,1,1
A201201CP00063,2012-03-05,10:30:00,3,6,30,3,1,1,1
A201201CP00064,2012-03-29,16:15:00,3,6,30,3,1,1,1
A201201CP00066,2012-03-08,06:05:00,5,6,30,3,4,1,1
A201201CP00068,2012-03-20,17:15:00,3,6,30,3,1,1,1
A201201CP00070,2012-03-19,12:55:00,3,6,30,3,1,1,1
A201201CP00071,2012-03-18,18:03:00,3,6,30,3,4,1,1
A201201CP00072,2012-03-26,02:00:00,3,6,30,0,4,1,1
A201201CP00074,2012-03-26,18:30:00,5,6,30,3,1,1,1
A201201CP00075,2012-03-30,07:30:00,3,6,30,3,1,1,1
A201201CP00076,2012-03-11,19:00:00,5,6,30,0,1,1,1
A201201CP00078,2012-03-29,15:18:00,3,6,30,3,1,1,1
A201201CP00079,2012-03-01,08:15:00,3,6,30,0,1,1,1
A201201CP00080,2012-03-24,07:15:00,3,6,30,6,1,1,1
A201201CP00081,2012-03-21,19:06:00,5,6,30,3,5,1,1
A201201CP00082,2012-03-30,13:30:00,3,6,30,0,1,1,1
A201201CP00083,2012-03-23,15:51:00,5,6,30,0,1,1,1
A201201CP00084,2012-03-01,19:45:00,3,6,30,1,1,1,1
A201201CP00085,2012-03-25,22:45:00,3,3,50,0,4,1,1
A201201CP00086,2012-03-24,04:35:00,3,6,30,3,4,1,1
A201201CP00089,2012-04-10,21:01:00,3,6,30,0,4,1,1
A201201CP00091,2012-04-25,21:45:00,3,6,30,3,4,1,1
A201201CP00093,2012-04-25,17:55:00,3,6,30,0,1,1,2
A201201CP00094,2012-04-26,00:57:00,3,6,30,3,4,2,2
A201201CP00095,2012-04-26,15:27:00,5,6,30,3,1,1,2
A201201CP00096,2012-04-19,07:10:00,3,6,30,3,1,8,2
A201201CP00098,2012-04-04,15:35:00,5,6,30,3,1,1,1
A201201CP00102,2012-04-05,07:38:00,3,6,30,1,1,1,1
A201201CP00104,2012-04-13,17:20:00,3,1,30,1,1,1,1
A201201CP00105,2012-04-17,17:30:00,3,6,30,3,1,1,2
A201201CP00106,2012-04-24,08:30:00,3,6,30,3,1,2,2
A201201CP00109,2012-04-02,17:35:00,3,6,30,9,1,1,1
A201201CP00110,2012-04-24,15:12:00,3,6,30,6,1,1,1
A201201CP00114,2012-04-24,10:45:00,5,2,30,3,1,1,1
A201201CP00116,2012-04-14,11:30:00,5,2,30,3,1,1,1
A201201CP00117,2012-04-24,12:55:00,3,6,30,3,1,1,1
A201201CP00119,2012-04-08,00:30:00,5,6,30,0,4,1,1
A201201CP00121,2012-04-03,17:17:00,5,6,30,7,1,1,1
A201201CP00125,2012-05-21,09:25:00,3,6,30,0,1,1,1
A201201CP00127,2012-05-27,18:02:00,3,6,30,3,1,1,1
A201201CP00128,2012-05-23,08:30:00,3,6,30,3,1,1,1
A201201CP00130,2012-05-24,21:38:00,5,6,30,6,4,1,1
A201201CP00136,2012-05-16,14:10:00,3,6,30,6,1,1,1
A201201CP00137,2012-05-16,23:34:00,5,6,30,3,4,1,1
A201201CP00139,2012-05-31,17:53:00,3,6,30,3,1,1,1
A201201CP00140,2012-05-18,14:20:00,5,6,30,3,1,1,1
A201201CP00141,2012-05-31,13:37:00,3,6,30,0,1,1,1
A201201CP00142,2012-05-23,18:08:00,3,6,30,6,1,1,1
A201201CP00144,2012-05-02,19:20:00,3,6,30,3,1,1,1
A201201CP00147,2012-05-31,16:15:00,3,6,30,3,1,1,1
A201201CP00148,2012-05-02,14:40:00,3,6,30,0,1,1,1
A201201CP00150,2012-05-29,08:07:00,3,6,30,3,1,1,1
A201201CP00151,2012-05-01,09:20:00,3,6,30,6,1,1,2
A201201CP00152,2012-05-02,08:40:00,3,6,30,5,1,1,1
A201201CP00153,2012-05-13,14:53:00,3,6,30,3,1,1,1
A201201CP00154,2012-05-11,21:00:00,3,6,30,3,1,1,1
A201201CP00155,2012-05-09,08:15:00,3,6,30,3,1,2,2
A201201CP00158,2012-02-03,15:45:00,3,6,30,6,1,2,2
A201201CP00160,2012-06-20,19:15:00,3,6,30,3,1,1,1
A201201CP00161,2012-06-28,17:51:00,3,6,30,1,1,1,1
A201201CP00162,2012-06-24,09:15:00,3,6,30,5,1,1,1
A201201CP00164,2012-06-30,18:17:00,3,6,30,6,1,1,1
A201201CP00165,2012-06-27,16:00:00,3,6,30,3,1,1,1
A201201CP00166,2012-06-28,08:00:00,3,6,30,0,1,1,1
A201201CP00167,2012-06-20,16:50:00,5,6,30,3,1,1,1
A201201CP00168,2012-06-27,17:41:00,3,6,30,1,1,1,1
A201201CP00169,2012-06-06,20:00:00,3,6,30,0,1,1,1
A201201CP00171,2012-06-16,09:45:00,3,6,30,0,1,1,1
A201201CP00178,2012-06-20,20:00:00,3,6,30,0,1,1,1
A201201CP00182,2012-06-15,15:20:00,5,6,30,6,1,1,1
A201201CP00185,2012-06-12,15:49:00,5,6,30,3,1,1,1
A201201CP00186,2012-06-10,06:50:00,5,6,30,0,1,1,1
A201201CP00190,2012-05-14,19:20:00,3,6,30,6,1,1,1
A201201CP00191,2012-05-19,21:45:00,5,6,30,3,1,1,1
A201201CP00193,2012-04-16,13:50:00,5,6,30,6,1,1,1
A201201CP00195,2012-05-06,10:14:00,3,6,30,6,1,1,1
A201201CP00199,2012-07-05,18:15:00,3,6,30,3,1,1,1
A201201CP00202,2012-07-05,23:45:00,5,6,30,0,4,1,1
A201201CP00203,2012-07-07,22:15:00,3,6,30,6,1,2,2
A201201CP00204,2012-07-10,08:26:00,5,6,30,7,1,1,1
A201201CP00206,2012-07-09,08:45:00,3,6,30,0,1,1,1
A201201CP00207,2012-07-12,17:05:00,5,6,30,3,1,1,1
A201201CP00209,2012-07-09,18:54:00,3,6,30,8,1,1,1
A201201CP00210,2012-07-11,12:48:00,3,6,30,3,1,1,1
A201201CP00211,2012-07-06,09:05:00,3,6,30,6,1,2,2
A201201CP00212,2012-07-02,11:20:00,3,6,30,6,1,1,1
A201201CP00214,2012-07-17,18:50:00,5,6,30,6,1,1,1
A201201CP00215,2012-07-17,17:30:00,3,6,30,6,1,1,1
A201201CP00216,2012-07-21,23:58:00,3,6,30,3,4,1,1
A201201CP00217,2012-07-18,14:08:00,5,6,30,6,1,1,1
A201201CP00218,2012-07-24,00:50:00,3,3,30,0,4,1,1
A201201CP00219,2012-07-05,18:30:00,3,6,30,1,1,1,1
A201201CP00220,2012-07-12,10:25:00,3,6,30,6,1,1,1
A201201CP00222,2012-07-17,09:00:00,3,6,30,3,1,1,1
A201201CP00223,2012-07-12,16:50:00,4,6,30,3,1,2,2
A201201CP00224,2012-07-25,12:40:00,5,6,30,6,1,1,1
A201201CP00225,2012-07-24,10:10:00,3,6,30,3,1,1,1
A201201CP00226,2012-07-27,10:29:00,3,6,30,0,1,1,2
A201201CP00227,2012-07-21,08:42:00,3,6,30,1,1,1,1
A201201CP00232,2012-07-31,00:12:00,5,6,30,3,4,1,1
A201201CP00237,2012-07-26,14:23:00,3,6,30,0,1,1,1
A201201CP00238,2012-07-17,14:25:00,5,6,30,0,1,1,1
A201201CP00240,2012-07-26,18:30:00,3,6,30,3,1,1,1
A201201CP00241,2012-08-03,14:20:00,3,6,30,3,1,1,1
A201201CP00244,2012-08-04,00:43:00,3,6,30,0,4,1,1
A201201CP00247,2012-08-03,10:50:00,3,6,30,3,1,1,1
A201201CP00250,2012-08-06,10:45:00,3,6,30,3,1,1,1
A201201CP00251,2012-08-13,08:20:00,3,6,30,0,1,1,1
A201201CP00255,2012-08-20,08:00:00,3,6,30,3,1,1,1
A201201CP00257,2012-08-20,08:27:00,3,6,30,3,1,1,1
A201201CP00258,2012-08-21,08:35:00,3,6,30,3,1,1,1
A201201CP00261,2012-08-28,10:30:00,3,6,30,5,1,1,1
A201201CP00264,2012-08-24,21:16:00,3,6,30,0,4,2,2
A201201CP00265,2012-09-01,22:05:00,3,6,30,3,4,1,1
A201201CP00266,2012-08-24,21:24:00,5,6,30,7,4,2,2
A201201CP00267,2012-08-31,16:00:00,5,6,30,6,1,1,1
A201201CP00268,2012-08-10,12:45:00,5,6,30,3,1,1,1
A201201CP00269,2012-08-27,12:55:00,3,6,30,6,1,9,1
A201201CP00272,2012-09-03,15:25:00,3,6,30,0,1,1,1
A201201CP00274,2012-09-06,19:43:00,3,6,30,7,1,1,1
A201201CP00275,2012-09-07,13:34:00,5,6,30,0,1,1,1
A201201CP00276,2012-09-25,09:09:00,5,6,30,3,1,1,1
A201201CP00278,2012-09-10,07:00:00,3,3,40,5,1,1,1
A201201CP00279,2012-09-06,08:35:00,3,6,30,3,1,1,1
A201201CP00285,2012-09-07,09:19:00,5,6,30,3,1,1,1
A201201CP00286,2012-09-05,18:50:00,3,6,30,3,1,1,1
A201201CP00287,2012-09-10,18:55:00,3,6,30,3,1,1,1
A201201CP00289,2012-10-11,08:50:00,5,6,30,3,1,1,1
A201201CP00294,2012-09-16,18:00:00,3,6,30,6,1,1,1
A201201CP00299,2012-09-18,08:11:00,5,6,30,7,1,1,1
A201201CP00301,2012-09-12,18:55:00,5,6,30,9,1,1,1
A201201CP00302,2012-09-27,22:45:00,3,6,30,6,4,1,1
A201201CP00308,2012-10-04,17:25:00,4,6,30,3,1,1,1
A201201CP00309,2012-10-07,13:04:00,5,6,30,3,1,1,1
A201201CP00310,2012-10-03,13:19:00,3,6,30,0,1,1,1
A201201CP00311,2012-10-11,23:24:00,5,6,30,3,4,2,2
A201201CP00312,2012-10-12,21:45:00,3,6,30,6,4,1,1
A201201CP00313,2012-10-05,19:16:00,3,6,30,3,4,2,2
A201201CP00315,2012-10-05,11:44:00,3,6,30,3,1,1,1
A201201CP00319,2012-10-18,18:50:00,3,6,30,3,1,1,1
A201201CP00321,2012-10-17,23:00:00,3,6,30,3,4,1,2
A201201CP00323,2012-10-17,11:03:00,3,6,30,0,1,1,1
A201201CP00325,2012-10-11,08:15:00,5,6,30,6,1,1,1
A201201CP00327,2012-10-01,09:00:00,5,6,30,3,1,2,2
A201201CP00328,2012-10-10,17:10:00,3,6,30,3,1,1,1
A201201CP00330,2012-10-30,10:35:00,3,6,30,3,1,1,1
A201201CP00331,2012-10-17,18:55:00,5,6,30,3,4,1,1
A201201CP00334,2012-07-31,22:50:00,4,6,30,1,4,1,4
A201201CP00338,2012-08-02,13:00:00,3,6,30,0,1,1,1
A201201CP00340,2012-08-15,07:15:00,3,6,30,3,1,1,1
A201201CP00341,2012-09-10,06:05:00,4,6,30,3,4,1,1
A201201CP00343,2012-08-30,18:05:00,5,6,30,7,1,1,1
A201201CP00344,2012-11-03,04:28:00,5,6,30,3,4,1,1
A201201CP00347,2012-11-02,08:25:00,3,6,30,6,1,1,1
A201201CP00349,2012-11-09,09:41:00,5,6,30,3,1,1,1
A201201CP00351,2012-11-14,00:50:00,3,6,30,3,4,1,1
A201201CP00354,2012-11-19,11:35:00,3,6,30,3,1,1,1
A201201CP00356,2012-11-22,09:45:00,5,6,30,3,1,1,1
A201201CP00357,2012-11-16,08:40:00,5,6,30,0,1,1,1
A201201CP00358,2012-11-10,08:59:00,3,6,30,3,1,2,2
A201201CP00359,2012-11-21,23:00:00,3,6,30,6,4,1,1
A201201CP00361,2012-11-28,21:15:00,5,6,30,0,4,1,1
A201201CP00364,2012-11-28,09:10:00,3,6,30,3,1,1,1
A201201CP00365,2012-11-23,19:30:00,3,6,30,3,4,1,1
A201201CP00366,2012-11-27,08:23:00,3,6,30,6,5,1,1
A201201CP00368,2012-11-22,17:04:00,3,6,30,3,4,1,1
A201201CP00369,2012-11-01,08:50:00,5,6,30,3,1,1,1
A201201CP00371,2012-11-27,05:51:00,5,6,30,3,1,1,1
A201201CP00372,2012-11-08,11:40:00,5,6,30,7,1,9,1
A201201CP00374,2012-11-19,07:30:00,3,3,40,0,1,1,1
A201201CP00378,2012-10-09,20:05:00,3,6,30,6,4,1,1
A201201CP00383,2012-12-22,16:33:00,3,6,30,6,4,2,2
A201201CP00385,2012-12-16,15:21:00,3,6,30,3,1,1,1
A201201CP00386,2012-12-07,13:20:00,5,6,30,3,1,1,1
A201201CP00387,2012-12-11,12:10:00,3,6,30,1,1,1,1
A201201CP00389,2012-12-11,16:00:00,3,6,30,6,4,1,1
A201201CP00390,2012-12-05,22:20:00,3,6,30,3,4,1,1
A201201CP00391,2012-12-20,20:10:00,5,6,30,6,4,1,1
A201201CP00392,2012-12-05,09:30:00,3,6,30,0,1,1,1
A201201CP00393,2012-12-04,08:12:00,3,6,30,3,1,1,1
A201201CP00395,2012-12-04,06:30:00,3,6,30,6,1,1,1
A201201CP00396,2012-12-20,15:44:00,3,6,30,1,4,2,2
A201201CP00397,2012-12-03,06:30:00,3,6,30,6,4,1,2
A201201CP00401,2012-12-21,09:05:00,5,6,30,6,1,1,1
A201201CP00402,2012-12-16,00:05:00,5,6,30,6,4,1,1
A201201CP00405,2012-12-15,22:28:00,3,6,30,3,4,1,1
A201201CW10003,2012-01-20,17:28:00,3,6,30,6,4,1,1
A201201CW10004,2012-01-28,21:44:00,3,6,30,6,4,1,1
A201201CW10006,2012-01-26,21:15:00,6,6,30,3,4,1,1
A201201CW10007,2012-01-26,11:50:00,3,6,30,6,1,1,1
A201201CW10008,2012-01-27,14:30:00,3,6,30,3,1,1,1
A201201CW10012,2012-01-29,01:30:00,3,3,30,6,4,1,1
A201201CW10013,2012-01-26,15:25:00,3,2,30,3,1,1,1
A201201CW10016,2012-01-25,13:05:00,5,6,30,3,1,1,1
A201201CW10018,2012-01-16,18:30:00,5,6,30,6,4,1,1
A201201CW10020,2012-01-30,08:43:00,5,6,30,0,1,1,1
A201201CW10024,2012-01-30,20:49:00,3,6,30,6,4,1,1
A201201CW10026,2012-01-04,20:30:00,3,6,30,0,4,1,1
A201201CW10028,2012-01-18,09:10:00,6,6,30,3,1,1,1
A201201CW10029,2012-01-19,08:20:00,6,6,30,0,1,2,2
A201201CW10030,2012-01-20,08:23:00,3,3,40,7,1,2,2
A201201CW10032,2012-01-18,19:40:00,3,3,30,0,4,1,2
A201201CW10033,2012-01-16,18:10:00,3,6,30,0,4,1,1
A201201CW10034,2012-01-12,00:01:00,3,6,30,0,4,1,1
A201201CW10037,2012-01-12,21:00:00,3,6,30,3,4,1,1
A201201CW10042,2012-01-03,14:24:00,3,6,30,3,1,4,2
A201201CW10044,2012-01-04,18:41:00,3,3,30,6,4,2,2
A201201CW10045,2012-01-07,15:29:00,3,6,30,6,1,1,1
A201201CW10046,2012-01-01,01:45:00,3,6,30,6,4,2,2
A201201CW10047,2012-01-05,10:15:00,6,6,30,3,1,4,2
A201201CW10050,2012-01-06,23:19:00,4,6,30,6,4,8,2
A201201CW10052,2012-01-09,10:14:00,6,6,30,6,1,1,1
A201201CW10053,2012-01-03,22:19:00,3,3,30,8,4,1,2
A201201CW10060,2012-01-07,19:20:00,3,6,30,3,4,1,1
A201201CW10063,2012-01-05,10:35:00,5,6,30,3,1,4,2
A201201CW10066,2012-01-04,16:35:00,3,6,30,3,4,1,2
A201201CW10068,2012-01-12,18:41:00,4,6,30,3,4,1,1
A201201CW10072,2012-01-10,18:13:00,3,6,30,0,4,1,1
A201201CW10073,2012-01-17,16:40:00,3,6,30,6,4,1,1
A201201CW10076,2012-01-13,09:25:00,3,6,30,3,1,1,1
A201201CW10078,2012-01-16,21:10:00,3,6,30,3,4,1,1
A201201CW10080,2012-01-17,18:41:00,5,6,30,0,4,1,1
A201201CW10083,2012-01-02,09:50:00,3,1,30,1,1,1,1
A201201CW10085,2012-01-18,10:40:00,6,6,30,3,1,1,1
A201201CW10088,2012-01-30,23:51:00,3,6,30,6,4,1,1
A201201CW10089,2012-01-18,10:30:00,3,6,30,3,1,1,1
A201201CW10093,2012-01-23,09:15:00,3,3,30,7,1,1,1
A201201CW10094,2012-01-24,07:35:00,4,6,30,3,1,1,1
A201201CW10096,2012-01-31,09:55:00,3,6,30,3,1,1,1
A201201CW10098,2012-01-27,09:20:00,3,3,30,3,1,1,1
A201201CW10099,2012-02-01,15:40:00,3,6,30,0,1,1,1
A201201CW10100,2012-02-01,15:55:00,5,1,30,1,1,1,1
A201201CW10102,2012-01-26,13:00:00,6,6,30,0,1,1,1
A201201CW10104,2012-01-30,20:35:00,6,6,30,3,1,1,1
A201201CW10107,2012-01-24,14:30:00,5,6,30,0,1,1,1
A201201CW10108,2012-02-02,16:05:00,3,6,30,3,1,1,1
A201201CW10112,2012-02-03,07:30:00,3,3,30,6,1,1,2
A201201CW10114,2012-01-18,19:50:00,5,6,30,6,4,1,1
A201201CW10115,2012-01-30,09:25:00,3,1,30,1,1,1,1
A201201CW10116,2012-01-21,23:15:00,5,6,30,3,4,1,1
A201201CW10118,2012-02-02,08:10:00,4,3,30,7,1,1,1
A201201CW10123,2012-01-22,18:45:00,6,6,30,6,4,1,1
A201201CW10126,2012-02-03,18:36:00,3,6,30,6,4,1,1
A201201CW10128,2012-02-02,11:00:00,4,2,30,6,1,1,1
A201201CW10131,2012-02-09,09:30:00,5,6,30,3,1,1,1
A201201CW10133,2012-02-10,11:11:00,4,3,30,3,1,1,1
A201201CW10135,2012-02-10,13:41:00,5,2,30,3,1,1,1
A201201CW10136,2012-02-05,15:00:00,3,6,30,3,1,1,1
A201201CW10143,2012-02-07,08:16:00,3,1,30,1,1,1,1
A201201CW10146,2012-02-04,11:00:00,3,6,30,6,1,1,1
A201201CW10149,2012-02-13,10:53:00,3,6,30,3,1,1,1
A201201CW10152,2012-01-31,00:50:00,3,6,30,6,4,1,1
A201201CW10155,2012-02-15,08:40:00,3,6,30,6,1,1,1
A201201CW10159,2012-02-16,17:20:00,3,6,30,3,4,1,1
A201201CW10160,2012-02-16,18:16:00,5,6,30,3,1,1,1
A201201CW10161,2012-02-15,08:08:00,5,6,30,6,1,1,1
A201201CW10163,2012-01-30,19:40:00,3,3,30,0,4,1,1
A201201CW10165,2012-02-17,22:50:00,4,6,30,6,4,1,1
A201201CW10166,2012-02-17,22:18:00,3,3,30,6,4,1,1
A201201CW10169,2012-02-19,10:20:00,6,6,30,0,1,1,1
A201201CW10171,2012-02-09,19:40:00,3,6,30,6,4,3,3
A201201CW10177,2012-02-21,22:07:00,3,6,30,0,4,1,1
A201201CW10181,2012-01-16,07:52:00,5,6,30,6,1,1,1
A201201CW10183,2012-01-19,18:15:00,4,6,30,6,4,1,1
A201201CW10184,2012-01-24,18:02:00,5,6,30,3,4,1,2
A201201CW10185,2012-01-20,21:28:00,4,6,30,0,4,1,1
A201201CW10189,2012-01-21,13:37:00,5,2,30,6,1,1,1
A201201CW10190,2012-01-23,11:25:00,5,2,30,0,1,1,1
A201201CW10193,2012-02-22,08:20:00,3,3,30,6,1,1,1
A201201CW10196,2012-02-18,22:06:00,6,6,30,6,4,1,1
A201201CW10198,2012-02-10,14:30:00,3,3,30,3,1,1,1
A201201CW10199,2012-02-14,20:05:00,6,6,30,3,4,1,2
A201201CW10200,2012-02-07,17:20:00,3,6,30,0,4,1,1
A201201CW10201,2012-02-26,03:51:00,3,3,30,6,4,1,1
A201201CW10204,2012-02-24,00:15:00,6,6,30,3,4,1,1
A201201CW10206,2012-02-23,17:20:00,3,6,30,3,1,1,1
A201201CW10209,2012-02-21,18:20:00,5,6,30,6,4,1,1
A201201CW10211,2012-02-27,10:00:00,4,6,30,7,1,1,1
A201201CW10212,2012-02-27,09:25:00,3,6,30,0,1,1,1
A201201CW10214,2012-02-25,19:45:00,4,6,30,0,4,1,1
A201201CW10215,2012-02-05,00:20:00,3,6,30,6,4,3,3
A201201CW10216,2012-02-23,16:00:00,5,2,30,6,1,1,1
A201201CW10217,2012-02-17,11:00:00,3,3,30,6,1,1,1
A201201CW10219,2012-02-28,20:50:00,3,6,30,7,4,1,1
A201201CW10220,2012-02-28,22:20:00,3,6,30,3,4,1,1
A201201CW10221,2012-02-28,22:20:00,6,6,30,6,4,1,1
A201201CW10224,2012-02-25,09:20:00,3,6,30,0,1,1,1
A201201CW10226,2012-02-23,15:30:00,5,2,20,3,1,1,1
A201201CW10228,2012-03-01,19:25:00,3,1,30,1,4,1,1
A201201CW10229,2012-03-01,12:45:00,5,6,30,6,1,1,1
A201201CW10231,2012-03-04,18:53:00,3,6,30,3,4,5,2
A201201CW10233,2012-03-03,02:55:00,5,6,30,0,4,1,1
A201201CW10237,2012-02-21,07:15:00,3,6,30,6,1,1,1
A201201CW10240,2012-02-29,19:35:00,6,6,30,0,4,1,1
A201201CW10243,2012-02-28,10:45:00,3,6,30,3,1,1,1
A201201CW10245,2012-03-01,17:30:00,4,6,30,0,1,1,1
A201201CW10247,2012-02-24,12:30:00,3,2,30,3,1,1,1
A201201CW10248,2012-02-29,11:45:00,3,6,30,6,1,1,1
A201201CW10249,2012-03-07,11:15:00,4,6,30,6,1,1,1
A201201CW10252,2012-02-29,08:10:00,3,6,30,6,1,1,1
A201201CW10253,2012-03-02,09:45:00,6,6,30,8,1,1,1
A201201CW10255,2012-03-02,07:30:00,6,6,30,6,1,1,1
A201201CW10259,2012-03-09,17:35:00,3,6,30,3,1,1,1
A201201CW10266,2012-03-08,21:32:00,6,6,30,6,4,1,1
A201201CW10269,2012-03-01,07:40:00,5,6,30,3,1,1,1
A201201CW10270,2012-03-04,02:00:00,6,2,20,3,4,1,1
A201201CW10273,2012-03-12,18:00:00,3,6,30,6,4,1,1
A201201CW10277,2012-03-09,13:50:00,3,6,30,3,1,1,1
A201201CW10278,2012-03-12,07:55:00,3,6,30,6,1,1,1
A201201CW10279,2012-03-12,14:03:00,3,3,30,6,1,1,1
A201201CW10280,2012-03-12,08:00:00,3,6,30,3,1,1,1
A201201CW10282,2012-03-06,18:10:00,3,6,30,3,4,1,1
A201201CW10284,2012-03-09,16:29:00,3,2,30,0,1,1,1
A201201CW10287,2012-03-13,07:07:00,3,3,30,6,1,1,1
A201201CW10288,2012-03-13,06:28:00,3,3,30,3,1,1,1
A201201CW10289,2012-03-13,20:45:00,3,6,30,6,4,1,1
A201201CW10290,2012-03-13,16:05:00,6,6,30,6,1,1,1
A201201CW10291,2012-03-13,10:37:00,4,6,30,0,1,1,1
A201201CW10293,2012-03-09,06:42:00,5,2,30,3,1,1,1
A201201CW10294,2012-02-26,07:40:00,6,6,30,3,1,1,1
A201201CW10297,2012-03-06,08:01:00,5,6,30,6,1,1,1
A201201CW10298,2012-03-06,09:05:00,5,1,30,1,1,1,1
A201201CW10299,2012-03-15,07:20:00,3,6,30,6,1,1,1
A201201CW10305,2012-03-15,12:15:00,3,3,30,3,1,1,1
A201201CW10310,2012-03-17,19:10:00,3,6,30,3,4,1,2
A201201CW10314,2012-03-06,15:45:00,6,6,30,6,1,1,1
A201201CW10317,2012-03-16,09:15:00,6,6,30,3,1,1,1
A201201CW10318,2012-03-19,20:58:00,6,6,30,3,4,1,1
A201201CW10324,2012-03-19,08:00:00,3,6,30,3,1,1,1
A201201CW10328,2012-03-20,07:00:00,3,6,30,3,1,1,1
A201201CW10336,2012-03-17,13:00:00,3,3,30,0,1,1,2
A201201CW10338,2012-03-19,11:50:00,6,6,30,6,1,1,1
A201201CW10342,2012-03-25,02:08:00,3,6,30,0,4,1,1
A201201CW10344,2012-03-24,15:06:00,3,6,30,3,1,1,1
A201201CW10347,2012-03-23,15:20:00,4,6,30,3,1,1,1
A201201CW10348,2012-03-15,13:09:00,5,6,30,3,1,1,1
A201201CW10349,2012-03-02,20:30:00,6,6,30,6,4,1,2
A201201CW10353,2012-03-20,06:30:00,3,1,30,1,1,1,1
A201201CW10354,2012-03-15,08:50:00,3,1,30,1,1,1,1
A201201CW10357,2012-03-24,02:41:00,3,3,30,3,4,1,1
A201201CW10362,2012-03-27,07:04:00,4,6,30,3,1,1,1
A201201CW10363,2012-03-14,19:30:00,5,6,30,6,4,1,1
A201201CW10364,2012-03-27,19:10:00,3,6,30,3,4,1,1
A201201CW10365,2012-03-27,12:20:00,6,6,30,0,1,1,1
A201201CW10369,2012-03-28,23:50:00,3,6,30,6,4,1,1
A201201CW10370,2012-03-29,00:20:00,5,6,30,0,4,1,1
A201201CW10376,2012-03-22,17:18:00,6,6,30,6,1,1,1
A201201CW10385,2012-03-30,12:10:00,3,6,30,3,1,1,1
A201201CW10386,2012-04-02,08:20:00,6,6,30,6,1,1,1
A201201CW10387,2012-03-11,17:45:00,3,6,30,3,1,1,1
A201201CW10390,2012-03-26,18:00:00,3,6,30,6,1,1,1
A201201CW10391,2012-03-27,12:30:00,4,6,30,3,1,1,1
A201201CW10392,2012-03-25,12:47:00,3,6,30,3,1,1,1
A201201CW10396,2012-03-24,01:24:00,3,3,30,5,4,1,1
A201201CW10397,2012-04-01,18:25:00,3,6,30,3,1,1,1
A201201CW10398,2012-04-03,10:55:00,3,3,40,0,1,1,1
A201201CW10400,2012-04-02,13:20:00,3,6,30,6,1,1,1
A201201CW10404,2012-04-03,17:29:00,3,6,30,6,1,2,2
A201201CW10405,2012-04-04,12:13:00,5,6,30,3,1,1,1
A201201CW10408,2012-04-03,19:00:00,3,6,30,3,1,1,2
A201201CW10414,2012-04-05,18:03:00,3,3,30,6,1,1,1
A201201CW10417,2012-04-09,17:22:00,5,3,30,6,1,1,1
A201201CW10418,2012-04-03,17:15:00,5,6,30,3,1,2,2
A201201CW10419,2012-03-28,17:30:00,3,6,30,3,1,1,1
A201201CW10422,2012-03-27,18:48:00,5,1,30,1,1,1,1
A201201CW10428,2012-04-03,16:02:00,4,6,30,6,1,1,1
A201201CW10429,2012-03-30,11:14:00,3,6,30,6,1,1,1
A201201CW10435,2012-03-27,09:44:00,3,6,30,0,1,1,1
A201201CW10438,2012-04-13,18:00:00,3,6,30,6,1,1,1
A201201CW10439,2012-04-14,01:20:00,3,6,30,3,4,1,2
A201201CW10443,2012-04-15,01:38:00,3,6,30,3,4,1,1
A201201CW10445,2012-04-03,13:48:00,3,1,30,1,1,2,2
A201201CW10446,2012-03-29,13:20:00,3,3,30,0,1,1,1
A201201CW10447,2012-04-13,12:50:00,3,6,30,3,1,1,1
A201201CW10449,2012-04-12,04:30:00,3,6,30,3,4,1,1
A201201CW10450,2012-03-23,18:53:00,3,2,30,0,4,1,1
A201201CW10454,2012-04-12,19:00:00,3,6,30,3,1,1,1
